action,event_pk,rn,is_replicate,date,work_area,organization,survey,sampling_bout,site_id,project_specific_id,hakai_id,source,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,Filtered,filter_type,volume,installed,collected,preserved,analyzed,lab_technician,nh4_,no2_no3_um,no2_no3_ugl,tp,tdp,tn,tdn,srp,po4,sio2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,nh4__flag,no2_no3_flag,tp_flag,tdp_flag,tn_flag,tdn_flag,srp_flag,po4_flag,sio2_flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,analyzing_lab,metadata_qc_flag,comments,quality_log,no2_no3_units,Sample Status,quality_level
,292,1,,3/4/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU24,QNUT352,QNUT352,M,50.03,-125.08,50.11505,-125.22168,,240,,,0.45nm,13,,3/4/15 9:45,3/4/15 15:40,5/15/15 0:00,"Katie,Leo,Rebecca",,30.05336431,,,,,,,2.409233839,57.03653726,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT375,QNUT375,M,50.03,-125.08,,,,0,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,5.845901669,,,,,,,0.574,13.43990556,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT376,QNUT376,M,50.03,-125.08,,,,5,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,5.472723697,,,,,,,0.593,13.17371674,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT377,QNUT377,M,50.03,-125.08,,,,10,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,7.961165033,,,,,,,0.78,17.1524474,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT378,QNUT378,M,50.03,-125.08,,,,30,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,15.7199616,,,,,,,1.327,29.17460654,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT379,QNUT379,M,50.03,-125.08,,,,50,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,23.07458032,,,,,,,1.928,41.53012892,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT380,QNUT380,M,50.03,-125.08,,,,100,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,29.95423954,,,,,,,2.405,52.80245284,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,335,1,,3/13/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU24,QNUT381,QNUT381,M,50.03,-125.08,,,,240,,,0.45nm,13,,3/13/15 9:00,3/13/15 16:15,5/21/15 0:00,Kate,,33.90759293,,,,,,,2.803,74.26650464,,,,,,,,,,,,,,,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianm
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT382,QNUT382,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,5.918382441,,,,,,,0.637,12.3245521,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT383,QNUT383,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,6.011794424,,,,,,,0.638,12.39664631,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT384,QNUT384,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,6.634282989,,,,,,,0.7,12.69402513,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT385,QNUT385,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,24.15157465,,,,,,,2.085,42.2221152,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT386,QNUT386,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,26.96060862,,,,,,,2.251,49.34759516,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT387,QNUT387,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,30.23359889,,,,,,,2.435,50.84184165,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,416,1,,3/18/15,QUADRA,HAKAI,"QOMA1,QOMA2,QOMA",1,QU39,QNUT388,QNUT388,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,3/18/15 9:02,3/18/15 9:02,5/21/15 0:00,"Kate,Katie,Rebecca",,33.70184263,,,,,,,2.862,75.78367926,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Bottom depth is 265 m2: Checked by KP3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.4: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m",uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT445,QNUT445,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,12.53568064,,,,,,,1.41,20.11072436,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: MIC",uM,Results,Technicianmr
,504,2,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT446,QNUT446,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,12.70642543,,,,,,,1.393,19.81146214,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: PP",uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT447,QNUT447,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,12.22733564,,,,,,,1.379,19.31409224,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: MIC",uM,Results,Technicianmr
,504,2,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT448,QNUT448,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,12.99267404,,,,,,,1.417,20.25365411,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: PP",uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT450,QNUT450,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,13.77307817,,,,,,,1.508,22.14446351,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT451,QNUT451,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,19.40564743,,,,,,,1.994,34.70022084,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: MIC",uM,Results,Technicianmr
,504,2,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT452,QNUT452,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,19.57940537,,,,,,,1.976,34.53207664,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: PP",uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT453,QNUT453,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,20.51548856,,,,,,,2.048,37.61318356,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT454,QNUT454,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,29.07080686,,,,,,,2.55,53.56546327,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,504,1,,3/24/15,QUADRA,HAKAI,"QOMA,QOMA2,QOMA1",1,QU39,QNUT455,QNUT455,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,3/24/15 9:04,3/24/15 11:19,5/14/15 0:00,"Rebecca,Other",,31.1528889,,,,,,,3.009,72.93767939,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT479,QNUT479,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,5/22/15 0:00,"Katie,Other",,15.23353881,,,,,,,1.531128389,25.69769739,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT481,QNUT481,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,6/2/15 0:00,"Katie,Other",,14.79799581,,,,,,,1.585,25.13992171,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT482,QNUT482,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,6/2/15 0:00,"Katie,Other",,15.26301311,,,,,,,1.603,25.50074404,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT484,QNUT484,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,6/2/15 0:00,"Katie,Other",,19.59593331,,,,,,,1.945,32.50769685,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT485,QNUT485,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,6/2/15 0:00,"Katie,Other",,21.60653289,,,,,,,2.122,36.33118196,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT486,QNUT486,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,6/2/15 0:00,"Katie,Other",,30.30861264,,,,,,,2.64,54.23738242,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,531,1,,3/31/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT487,QNUT487,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,3/31/15 8:57,3/31/15 12:01,6/2/15 0:00,"Katie,Other",,32.33458939,,,,,,,3.069,75.02521237,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,"1: Checked by KP2: Ctd only dropped to 165m",uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT539,QNUT539,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,13.54447439,,,,,,,1.314,23.934,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT540,QNUT540,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,13.31121708,,,,,,,1.305,23.829,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT541,QNUT541,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,15.17582999,,,,,,,1.446968097,25.81198568,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT542,QNUT542,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,18.50196973,,,,,,,1.773,31.298,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT543,QNUT543,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,26.0937176,,,,,,,2.227,44.502,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT544,QNUT544,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,31.27202986,,,,,,,2.494,52.484,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,614,1,,4/6/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT545,QNUT545,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,4/6/15 8:44,4/6/15 13:45,5/22/15 0:00,"Leo,Rebecca,Other",,31.77275555,,,,,,,2.863,72.391,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT548,QNUT548,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,1.051299802,,,,,,,0.161157514,4.693609663,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT549,QNUT549,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,1.008608333,,,,,,,0.151307308,4.44450735,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT550,QNUT550,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,3.358949546,,,,,,,0.274907689,6.979795717,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT551,QNUT551,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,18.46161319,,,,,,,1.57623787,32.98611255,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT552,QNUT552,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,27.5690038,,,,,,,2.26002272,47.98522974,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT553,QNUT553,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,31.68039697,,,,,,,2.534709696,54.06394807,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,762,1,,4/14/15,QUADRA,HAKAI,"QOMA,QOMA1,QOMA2",1,QU39,QNUT554,QNUT554,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,4/14/15 8:33,4/14/15 9:15,5/22/15 0:00,"Kate,Katie,Other",,32.55759788,,,,,,,2.888444615,73.7761636,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT584,QNUT584,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,1.306240929,,,,,,,0.103,7.866,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT585,QNUT585,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,1.595479992,,,,,,,0.128,8.639,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT586,QNUT586,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,16.68878292,,,,,,,1.452,32.271,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT587,QNUT587,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,25.01866058,,,,,,,2.07,44.003,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT588,QNUT588,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,27.74828945,,,,,,,2.275,48.992,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT589,QNUT589,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,31.23367199,,,,,,,2.475,52.905,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,890,1,,4/22/15,QUADRA,HAKAI,"QOMA2,QOMA,QOMA1",1,QU39,QNUT590,QNUT590,M,50.0307,-125.0992,,,,265,,,0.45nm,13,,4/22/15 8:24,4/22/15 11:10,5/22/15 0:00,,,32.10035248,,,,,,,2.871,72.915,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,1077,1,,5/1/15,QUADRA,HAKAI,"QOMA1,QOMA2",1,QU39,QNUT645,QNUT645,M,50.0307,-125.0992,,,,0,,,0.45nm,13,,5/1/15 7:32,5/1/15 7:32,5/15/15 0:00,"Kate,Katie,Other",,0.174630427,,,,,,,0.097882841,4.387627606,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,1077,1,,5/1/15,QUADRA,HAKAI,"QOMA1,QOMA2",1,QU39,QNUT646,QNUT646,M,50.0307,-125.0992,,,,5,,,0.45nm,13,,5/1/15 7:32,5/1/15 7:32,5/15/15 0:00,"Kate,Katie,Other",,0.781369615,,,,,,,0.178782062,6.012051553,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,1077,1,,5/1/15,QUADRA,HAKAI,"QOMA1,QOMA2",1,QU39,QNUT647,QNUT647,M,50.0307,-125.0992,,,,10,,,0.45nm,13,,5/1/15 7:32,5/1/15 7:32,5/15/15 0:00,"Kate,Katie,Other",,3.151530704,,,,,,,0.428468226,10.49885129,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,1077,1,,5/1/15,QUADRA,HAKAI,"QOMA1,QOMA2",1,QU39,QNUT648,QNUT648,M,50.0307,-125.0992,,,,30,,,0.45nm,13,,5/1/15 7:32,5/1/15 7:32,5/15/15 0:00,"Kate,Katie,Other",,7.30130832,,,,,,,0.84992638,19.00674874,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,1077,1,,5/1/15,QUADRA,HAKAI,"QOMA1,QOMA2",1,QU39,QNUT649,QNUT649,M,50.0307,-125.0992,,,,50,,,0.45nm,13,,5/1/15 7:32,5/1/15 7:32,5/15/15 0:00,"Kate,Katie,Other",,21.0920447,,,,,,,2.035383962,39.99086814,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
,1077,1,,5/1/15,QUADRA,HAKAI,"QOMA1,QOMA2",1,QU39,QNUT650,QNUT650,M,50.0307,-125.0992,,,,100,,,0.45nm,13,,5/1/15 7:32,5/1/15 7:32,5/15/15 0:00,"Kate,Katie,Other",,30.36772109,,,,,,,2.55266273,52.52801176,,,,,,,AV,AV,AV,AV,AV,AV,AV,AV,,,,,,UBC,,,1: Checked by KP,uM,Results,Technicianmr
